issuer_id,canonical_name,canonical_ticker,cik,effective_start,effective_end,verified_date,source
aios:issuer:sec:0000922621,ERIE INDEMNITY CO,ERIE,0000922621,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000922621.json
aios:issuer:sec:0000072741,EVERSOURCE ENERGY,ES,0000072741,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000072741.json
aios:issuer:sec:0000920522,"ESSEX PROPERTY TRUST, INC.",ESS,0000920522,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000920522.json
aios:issuer:sec:0001551182,Eaton Corp plc,ETN,0001551182,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001551182.json
aios:issuer:sec:0000065984,ENTERGY CORP /DE/,ETR,0000065984,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000065984.json
aios:issuer:sec:0001711269,"Evergy, Inc.",EVRG,0001711269,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001711269.json
aios:issuer:sec:0001099800,Edwards Lifesciences Corp,EW,0001099800,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001099800.json
aios:issuer:sec:0001109357,EXELON CORP,EXC,0001109357,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001109357.json
aios:issuer:sec:0000895126,EXPAND ENERGY Corp,EXE,0000895126,2025-03-24,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000895126.json
aios:issuer:sec:0000746515,EXPEDITORS INTERNATIONAL OF WASHINGTON INC,EXPD,0000746515,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000746515.json
aios:issuer:sec:0001324424,"Expedia Group, Inc.",EXPE,0001324424,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001324424.json
aios:issuer:sec:0001289490,Extra Space Storage Inc.,EXR,0001289490,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001289490.json
aios:issuer:sec:0000037996,FORD MOTOR CO,F,0000037996,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000037996.json
aios:issuer:sec:0001539838,"Diamondback Energy, Inc.",FANG,0001539838,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001539838.json
aios:issuer:sec:0000815556,FASTENAL CO,FAST,0000815556,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000815556.json
aios:issuer:sec:0000831259,FREEPORT-MCMORAN INC,FCX,0000831259,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000831259.json
aios:issuer:sec:0001013237,FACTSET RESEARCH SYSTEMS INC,FDS,0001013237,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001013237.json
aios:issuer:sec:0001048911,FEDEX CORP,FDX,0001048911,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001048911.json
aios:issuer:sec:0002082247,"FedEx Freight Holding Company, Inc.",FDXF,0002082247,2026-06-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0002082247.json
aios:issuer:sec:0001031296,FIRSTENERGY CORP,FE,0001031296,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001031296.json
aios:issuer:sec:0001048695,"F5, INC.",FFIV,0001048695,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001048695.json
aios:issuer:sec:0000814547,FAIR ISAAC CORP,FICO,0000814547,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000814547.json
aios:issuer:sec:0001136893,"Fidelity National Information Services, Inc.",FIS,0001136893,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001136893.json
aios:issuer:sec:0000798354,FISERV INC,FISV,0000798354,2025-11-11,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000798354.json
aios:issuer:sec:0000035527,FIFTH THIRD BANCORP,FITB,0000035527,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000035527.json
aios:issuer:sec:0001035983,COMFORT SYSTEMS USA INC,FIX,0001035983,2025-12-22,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001035983.json
aios:issuer:sec:0000866374,FLEX LTD.,FLEX,0000866374,2026-06-22,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000866374.json
aios:issuer:sec:0001754301,Fox Corp,FOXA,0001754301,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001754301.json
aios:issuer:sec:0000034903,FEDERAL REALTY INVESTMENT TRUST,FRT,0000034903,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000034903.json
aios:issuer:sec:0001274494,"FIRST SOLAR, INC.",FSLR,0001274494,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001274494.json
aios:issuer:sec:0001262039,"Fortinet, Inc.",FTNT,0001262039,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001262039.json
aios:issuer:sec:0001659166,Fortive Corp,FTV,0001659166,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001659166.json
aios:issuer:sec:0000040533,GENERAL DYNAMICS CORP,GD,0000040533,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000040533.json
aios:issuer:sec:0001609711,GoDaddy Inc.,GDDY,0001609711,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001609711.json
aios:issuer:sec:0000040545,GENERAL ELECTRIC CO,GE,0000040545,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000040545.json
aios:issuer:sec:0001932393,GE HealthCare Technologies Inc.,GEHC,0001932393,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001932393.json
aios:issuer:sec:0000849399,Gen Digital Inc.,GEN,0000849399,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000849399.json
aios:issuer:sec:0001996810,GE Vernova Inc.,GEV,0001996810,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001996810.json
aios:issuer:sec:0000882095,"GILEAD SCIENCES, INC.",GILD,0000882095,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000882095.json
aios:issuer:sec:0000040704,GENERAL MILLS INC,GIS,0000040704,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000040704.json
aios:issuer:sec:0000320335,GLOBE LIFE INC.,GL,0000320335,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000320335.json
aios:issuer:sec:0000024741,CORNING INC /NY,GLW,0000024741,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000024741.json
aios:issuer:sec:0001467858,General Motors Co,GM,0001467858,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001467858.json
aios:issuer:sec:0001474735,GENERAC HOLDINGS INC.,GNRC,0001474735,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001474735.json
aios:issuer:sec:0001652044,Alphabet Inc.,GOOGL,0001652044,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001652044.json
aios:issuer:sec:0000040987,GENUINE PARTS CO,GPC,0000040987,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000040987.json
aios:issuer:sec:0001123360,GLOBAL PAYMENTS INC,GPN,0001123360,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001123360.json
aios:issuer:sec:0001121788,GARMIN LTD,GRMN,0001121788,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001121788.json
aios:issuer:sec:0000886982,GOLDMAN SACHS GROUP INC,GS,0000886982,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000886982.json
aios:issuer:sec:0000277135,"W.W. GRAINGER, INC.",GWW,0000277135,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000277135.json
aios:issuer:sec:0000045012,HALLIBURTON CO,HAL,0000045012,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000045012.json
aios:issuer:sec:0000046080,"HASBRO, INC.",HAS,0000046080,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000046080.json
aios:issuer:sec:0000049196,HUNTINGTON BANCSHARES INC /MD/,HBAN,0000049196,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000049196.json
aios:issuer:sec:0000860730,"HCA Healthcare, Inc.",HCA,0000860730,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000860730.json
aios:issuer:sec:0000354950,"HOME DEPOT, INC.",HD,0000354950,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000354950.json
aios:issuer:sec:0000874766,"HARTFORD INSURANCE GROUP, INC.",HIG,0000874766,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000874766.json
aios:issuer:sec:0001501585,"HUNTINGTON INGALLS INDUSTRIES, INC.",HII,0001501585,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001501585.json
aios:issuer:sec:0001585689,Hilton Worldwide Holdings Inc.,HLT,0001585689,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001585689.json
aios:issuer:sec:0000773840,HONEYWELL INTERNATIONAL INC,HON,0000773840,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000773840.json
aios:issuer:sec:0002089271,Honeywell Aerospace Inc.,HONA,0002089271,2026-06-29,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0002089271.json
aios:issuer:sec:0001783879,"Robinhood Markets, Inc.",HOOD,0001783879,2025-09-22,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001783879.json
aios:issuer:sec:0001645590,Hewlett Packard Enterprise Co,HPE,0001645590,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001645590.json
aios:issuer:sec:0000047217,HP INC,HPQ,0000047217,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000047217.json
aios:issuer:sec:0000048465,HORMEL FOODS CORP /DE/,HRL,0000048465,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000048465.json
aios:issuer:sec:0001000228,HENRY SCHEIN INC,HSIC,0001000228,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001000228.json
aios:issuer:sec:0001070750,"HOST HOTELS & RESORTS, INC.",HST,0001070750,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001070750.json
aios:issuer:sec:0000047111,HERSHEY CO,HSY,0000047111,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000047111.json
aios:issuer:sec:0000048898,HUBBELL INC,HUBB,0000048898,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000048898.json
aios:issuer:sec:0000049071,HUMANA INC,HUM,0000049071,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000049071.json
aios:issuer:sec:0000004281,Howmet Aerospace Inc.,HWM,0000004281,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000004281.json
aios:issuer:sec:0001381197,"Interactive Brokers Group, Inc.",IBKR,0001381197,2025-08-28,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001381197.json
aios:issuer:sec:0000051143,INTERNATIONAL BUSINESS MACHINES CORP,IBM,0000051143,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000051143.json
aios:issuer:sec:0001571949,"Intercontinental Exchange, Inc.",ICE,0001571949,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001571949.json
aios:issuer:sec:0000874716,IDEXX LABORATORIES INC /DE,IDXX,0000874716,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000874716.json
aios:issuer:sec:0000832101,IDEX CORP /DE/,IEX,0000832101,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000832101.json
aios:issuer:sec:0000051253,INTERNATIONAL FLAVORS & FRAGRANCES INC,IFF,0000051253,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000051253.json
aios:issuer:sec:0000879169,INCYTE CORP,INCY,0000879169,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000879169.json
aios:issuer:sec:0000050863,INTEL CORP,INTC,0000050863,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000050863.json
aios:issuer:sec:0000896878,INTUIT INC.,INTU,0000896878,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000896878.json
aios:issuer:sec:0001687229,Invitation Homes Inc.,INVH,0001687229,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001687229.json
aios:issuer:sec:0000051434,INTERNATIONAL PAPER CO /NEW/,IP,0000051434,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000051434.json
aios:issuer:sec:0001478242,IQVIA HOLDINGS INC.,IQV,0001478242,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001478242.json
aios:issuer:sec:0001699150,Ingersoll Rand Inc.,IR,0001699150,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001699150.json
aios:issuer:sec:0001020569,IRON MOUNTAIN INC,IRM,0001020569,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001020569.json
aios:issuer:sec:0001035267,INTUITIVE SURGICAL INC,ISRG,0001035267,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001035267.json
aios:issuer:sec:0000749251,GARTNER INC,IT,0000749251,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000749251.json
aios:issuer:sec:0000049826,ILLINOIS TOOL WORKS INC,ITW,0000049826,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000049826.json
aios:issuer:sec:0000914208,Invesco Ltd.,IVZ,0000914208,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000914208.json
aios:issuer:sec:0000052988,JACOBS SOLUTIONS INC.,J,0000052988,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000052988.json
aios:issuer:sec:0000728535,HUNT J B TRANSPORT SERVICES INC,JBHT,0000728535,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000728535.json
aios:issuer:sec:0000898293,JABIL INC,JBL,0000898293,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000898293.json
aios:issuer:sec:0000833444,Johnson Controls International plc,JCI,0000833444,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000833444.json
aios:issuer:sec:0000779152,JACK HENRY & ASSOCIATES INC,JKHY,0000779152,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000779152.json
aios:issuer:sec:0000200406,JOHNSON & JOHNSON,JNJ,0000200406,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000200406.json
aios:issuer:sec:0000019617,JPMORGAN CHASE & CO,JPM,0000019617,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000019617.json
aios:issuer:sec:0001418135,Keurig Dr Pepper Inc.,KDP,0001418135,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001418135.json
aios:issuer:sec:0000091576,KEYCORP /NEW/,KEY,0000091576,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000091576.json
aios:issuer:sec:0001601046,"Keysight Technologies, Inc.",KEYS,0001601046,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001601046.json
aios:issuer:sec:0001637459,Kraft Heinz Co,KHC,0001637459,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001637459.json
aios:issuer:sec:0000879101,KIMCO REALTY CORP,KIM,0000879101,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000879101.json
aios:issuer:sec:0001404912,KKR & Co. Inc.,KKR,0001404912,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001404912.json
aios:issuer:sec:0000319201,KLA CORP,KLAC,0000319201,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000319201.json
aios:issuer:sec:0000055785,KIMBERLY CLARK CORP,KMB,0000055785,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000055785.json
aios:issuer:sec:0001506307,"KINDER MORGAN, INC.",KMI,0001506307,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001506307.json
aios:issuer:sec:0000021344,COCA COLA CO,KO,0000021344,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000021344.json
aios:issuer:sec:0000056873,KROGER CO,KR,0000056873,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000056873.json
aios:issuer:sec:0001944048,Kenvue Inc.,KVUE,0001944048,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001944048.json
aios:issuer:sec:0000060086,LOEWS CORP,L,0000060086,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000060086.json
aios:issuer:sec:0001336920,"Leidos Holdings, Inc.",LDOS,0001336920,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001336920.json
aios:issuer:sec:0000920760,LENNAR CORP /NEW/,LEN,0000920760,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000920760.json
aios:issuer:sec:0000920148,LABCORP HOLDINGS INC.,LH,0000920148,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000920148.json
aios:issuer:sec:0000202058,"L3HARRIS TECHNOLOGIES, INC. /DE/",LHX,0000202058,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000202058.json
aios:issuer:sec:0001069202,LENNOX INTERNATIONAL INC,LII,0001069202,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001069202.json
aios:issuer:sec:0001707925,LINDE PLC,LIN,0001707925,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001707925.json
aios:issuer:sec:0001633978,Lumentum Holdings Inc.,LITE,0001633978,2026-03-23,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001633978.json
aios:issuer:sec:0000059478,ELI LILLY & Co,LLY,0000059478,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000059478.json
aios:issuer:sec:0000936468,LOCKHEED MARTIN CORP,LMT,0000936468,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000936468.json
aios:issuer:sec:0000352541,ALLIANT ENERGY CORP,LNT,0000352541,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000352541.json
aios:issuer:sec:0000060667,LOWES COMPANIES INC,LOW,0000060667,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000060667.json
aios:issuer:sec:0000707549,LAM RESEARCH CORP,LRCX,0000707549,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000707549.json
aios:issuer:sec:0001397187,lululemon athletica inc.,LULU,0001397187,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001397187.json
aios:issuer:sec:0000092380,SOUTHWEST AIRLINES CO,LUV,0000092380,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000092380.json
aios:issuer:sec:0001300514,LAS VEGAS SANDS CORP,LVS,0001300514,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001300514.json
aios:issuer:sec:0001489393,LyondellBasell Industries N.V.,LYB,0001489393,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001489393.json
aios:issuer:sec:0001335258,"Live Nation Entertainment, Inc.",LYV,0001335258,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001335258.json
aios:issuer:sec:0001141391,Mastercard Inc,MA,0001141391,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001141391.json
aios:issuer:sec:0000912595,MID AMERICA APARTMENT COMMUNITIES INC.,MAA,0000912595,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000912595.json
aios:issuer:sec:0001048286,MARRIOTT INTERNATIONAL INC /MD/,MAR,0001048286,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001048286.json
aios:issuer:sec:0000062996,MASCO CORP /DE/,MAS,0000062996,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000062996.json
aios:issuer:sec:0000063908,MCDONALDS CORP,MCD,0000063908,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000063908.json
aios:issuer:sec:0000827054,MICROCHIP TECHNOLOGY INC,MCHP,0000827054,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000827054.json
aios:issuer:sec:0000927653,MCKESSON CORP,MCK,0000927653,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000927653.json
aios:issuer:sec:0001059556,MOODYS CORP /DE/,MCO,0001059556,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001059556.json
aios:issuer:sec:0001103982,"Mondelez International, Inc.",MDLZ,0001103982,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001103982.json
aios:issuer:sec:0001613103,Medtronic plc,MDT,0001613103,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001613103.json
aios:issuer:sec:0001099219,METLIFE INC,MET,0001099219,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001099219.json
aios:issuer:sec:0001326801,"Meta Platforms, Inc.",META,0001326801,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001326801.json
aios:issuer:sec:0000789570,MGM Resorts International,MGM,0000789570,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000789570.json
aios:issuer:sec:0000063754,MCCORMICK & CO INC,MKC,0000063754,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000063754.json
aios:issuer:sec:0000916076,MARTIN MARIETTA MATERIALS INC,MLM,0000916076,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000916076.json
aios:issuer:sec:0000066740,3M CO,MMM,0000066740,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000066740.json
aios:issuer:sec:0000865752,Monster Beverage Corp,MNST,0000865752,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000865752.json
aios:issuer:sec:0000764180,"ALTRIA GROUP, INC.",MO,0000764180,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000764180.json
aios:issuer:sec:0001285785,MOSAIC CO,MOS,0001285785,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001285785.json
aios:issuer:sec:0001510295,Marathon Petroleum Corp,MPC,0001510295,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001510295.json
aios:issuer:sec:0001280452,"MONOLITHIC POWER SYSTEMS, INC.",MPWR,0001280452,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001280452.json
aios:issuer:sec:0000310158,"Merck & Co., Inc.",MRK,0000310158,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000310158.json
aios:issuer:sec:0001682852,"Moderna, Inc.",MRNA,0001682852,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001682852.json
aios:issuer:sec:0000062709,"MARSH & MCLENNAN COMPANIES, INC.",MRSH,0000062709,2026-01-14,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000062709.json
aios:issuer:sec:0001835632,"Marvell Technology, Inc.",MRVL,0001835632,2026-06-22,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001835632.json
aios:issuer:sec:0000895421,MORGAN STANLEY,MS,0000895421,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000895421.json
aios:issuer:sec:0001408198,MSCI Inc.,MSCI,0001408198,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001408198.json
aios:issuer:sec:0000789019,MICROSOFT CORP,MSFT,0000789019,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000789019.json
aios:issuer:sec:0000068505,"Motorola Solutions, Inc.",MSI,0000068505,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000068505.json
aios:issuer:sec:0000036270,M&T BANK CORP,MTB,0000036270,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000036270.json
aios:issuer:sec:0001037646,METTLER TOLEDO INTERNATIONAL INC/,MTD,0001037646,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001037646.json
aios:issuer:sec:0000723125,MICRON TECHNOLOGY INC,MU,0000723125,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000723125.json
aios:issuer:sec:0001513761,Norwegian Cruise Line Holdings Ltd.,NCLH,0001513761,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001513761.json
aios:issuer:sec:0001120193,"NASDAQ, INC.",NDAQ,0001120193,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001120193.json
aios:issuer:sec:0000072331,NORDSON CORP,NDSN,0000072331,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000072331.json
aios:issuer:sec:0000753308,NEXTERA ENERGY INC,NEE,0000753308,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000753308.json
aios:issuer:sec:0001164727,NEWMONT Corp /DE/,NEM,0001164727,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001164727.json
aios:issuer:sec:0001065280,NETFLIX INC,NFLX,0001065280,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001065280.json
aios:issuer:sec:0001111711,NISOURCE INC.,NI,0001111711,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001111711.json
aios:issuer:sec:0000320187,"NIKE, Inc.",NKE,0000320187,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0000320187.json
aios:issuer:sec:0001133421,NORTHROP GRUMMAN CORP /DE/,NOC,0001133421,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001133421.json
aios:issuer:sec:0001373715,"ServiceNow, Inc.",NOW,0001373715,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001373715.json
aios:issuer:sec:0001013871,"NRG ENERGY, INC.",NRG,0001013871,2025-01-01,2026-07-22,2026-07-21,https://data.sec.gov/submissions/CIK0001013871.json
